Gene name	3' UTR start	3' UTR end	mean_utr_len	max_utr_len	median_utr_len	auto_reg
AC069257.3	196258811.0	196258915.66666666	104.66666666666667	122.0	99.0	not_in_net
AC069288.1	2123638.3181818184	2123872.909090909	234.5909090909091	1366.0	141.0	not_in_net
AC069444.2	119779163.5	119779334.0	170.5	341.0	170.5	not_in_net
AC069503.2	121912154.5	121912288.5	134.0	184.0	134.0	not_in_net
AC072022.2	187745431.0	187746028.0	597.0	597.0	597.0	not_in_net
AC073082.1	48664526.5	48664762.666666664	236.16666666666666	830.0	116.5	not_in_net
AC073111.4	150409200.25	150409343.5	143.25	264.0	129.5	not_in_net
AC073283.3	47120225.14285714	47120345.85714286	120.71428571428571	257.0	104.0	not_in_net
AC073508.2	40641628.90909091	40641914.31818182	285.40909090909093	1695.0	151.0	not_in_net
AC073585.2	122834183.0	122834453.75	270.75	391.0	268.0	not_in_net
AC073610.2	48912733.0	48912919.0	186.0	216.0	186.0	not_in_net
AC073612.1	71695566.75	71695694.75	128.0	254.0	102.5	not_in_net
AC074143.1	67164573.66666667	67164787.25	213.58333333333334	1201.0	108.0	not_in_net
AC078927.1	66130259.0	66130405.666666664	146.66666666666666	217.0	122.0	not_in_net
AC079447.1	99263987.33333333	99264108.83333333	121.5	224.0	119.5	not_in_net
AC079594.2	160242960.5	160243123.0	162.5	268.0	162.5	not_in_net
AC084337.2	6495297.666666667	6495398.0	100.33333333333333	173.0	90.0	not_in_net
AC087289.3	75903526.78571428	75903656.92857143	130.14285714285714	341.0	121.0	not_in_net
AC087632.2	64282254.666666664	64282411.0	156.33333333333334	550.0	53.0	not_in_net
AC087721.2	41380187.0	41380996.0	809.0	809.0	809.0	not_in_net
AC090004.1	14146718.5	14146844.0	125.5	197.0	125.5	not_in_net
AC090227.2	49805595.5	49805699.5	104.0	166.0	108.0	not_in_net
AC090360.1	80080284.77777778	80080652.55555555	367.77777777777777	1800.0	140.0	not_in_net
AC090517.4	56652488.0	56653492.0	1004.0	1004.0	1004.0	not_in_net
AC091057.6	30643517.0	30643782.166666668	265.1666666666667	1225.0	68.5	not_in_net
AC091167.2	90263443.0	90263859.14285715	416.14285714285717	1092.0	185.0	not_in_net
AC091167.6	90304761.5	90304862.5	101.0	201.0	101.0	not_in_net
AC091167.7	90259110.66666667	90259358.1111111	247.44444444444446	742.0	143.0	not_in_net
AC091551.1	51051700.0	51051822.28571428	122.28571428571429	271.0	90.0	not_in_net
AC091959.3	146339241.0	146339251.0	10.0	10.0	10.0	not_in_net
AC092042.3	43054498.5	43054757.0	258.5	439.0	258.5	not_in_net
AC092111.3	8174777.5	8174886.0	108.5	125.0	108.5	not_in_net
AC092143.1	89935805.0	89936092.0	287.0	287.0	287.0	not_in_net
AC092587.1	99195233.0	99195298.0	65.0	65.0	65.0	not_in_net
AC092647.5	55955179.0	55955239.0	60.0	60.0	60.0	not_in_net
AC092718.3	81059250.83333333	81059739.83333333	489.0	1729.0	338.0	not_in_net
AC092718.8	81029031.25	81029680.5	649.25	2289.0	153.5	not_in_net
AC093155.3	87168177.0	87169204.0	1027.0	1027.0	1027.0	not_in_net
AC093227.2	37690699.166666664	37690761.666666664	62.5	92.0	54.5	not_in_net
AC093323.1	6674741.0	6675490.0	749.0	1440.0	1054.0	not_in_net
AC093423.3	89888363.0	89888516.0	153.0	183.0	153.0	not_in_net
AC093512.2	30067611.611111112	30067780.611111112	169.0	405.0	160.0	not_in_net
AC093525.2	2519462.5	2519809.5	347.0	677.0	347.0	not_in_net
AC093827.5	86886472.0	86887759.0	1287.0	1287.0	1287.0	not_in_net
AC093884.1	223845481.66666666	223845721.16666666	239.5	1492.0	128.0	not_in_net
AC093899.2	169525697.0	169525922.0	225.0	225.0	225.0	not_in_net
AC096887.1	53046563.25	53046706.583333336	143.33333333333334	330.0	129.0	not_in_net
AC097104.1	56452121.0	56452785.333333336	664.3333333333334	1765.0	148.0	not_in_net
AC097625.2	15580930.2	15581130.6	200.4	966.0	143.0	not_in_net
AC097634.4	71149272.2	71149381.44	109.24	204.0	101.0	not_in_net
AC097636.2	51832125.0	51832251.666666664	126.66666666666667	256.0	70.0	not_in_net
AC097637.1	52223509.333333336	52223688.0	178.66666666666666	347.0	135.0	not_in_net
AC098484.3	42781283.27272727	42781462.36363637	179.0909090909091	550.0	131.0	not_in_net
AC098582.1	88706961.0	88708450.0	1489.0	1489.0	1489.0	not_in_net
AC098588.2	144269299.0	144269418.0	119.0	312.0	81.0	not_in_net
AC098650.1	29292411.8	29292705.5	293.7	1802.0	135.5	not_in_net
AC098850.3	16791409.4	16791846.8	437.4	2194.0	195.5	not_in_net
AC099489.1	11450067.916666666	11450281.875	213.95833333333334	718.0	162.5	not_in_net
AC099811.2	42120880.0	42120980.14285714	100.14285714285714	156.0	100.0	not_in_net
AC099850.2	59215003.0	59215226.0	223.0	223.0	223.0	not_in_net
AC100868.1	132024238.0	132024480.0	242.0	242.0	242.0	not_in_net
AC104304.2	46598785.0	46598863.333333336	78.33333333333333	141.0	51.0	not_in_net
AC104389.5	5473306.428571428	5473522.285714285	215.85714285714286	528.0	166.0	not_in_net
AC104389.6	5248270.0	5248358.0	88.0	88.0	88.0	not_in_net
AC104452.1	49419635.31428572	49420079.54285714	444.22857142857146	2728.0	155.0	not_in_net
AC104472.3	155808490.2222222	155808738.66666666	248.44444444444446	875.0	184.0	not_in_net
AC104532.1	5914395.0	5914501.666666667	106.66666666666667	144.0	104.0	not_in_net
AC104581.2	7927550.166666667	7927604.333333333	54.166666666666664	79.0	44.0	not_in_net
AC105052.1	102595973.0	102596099.5	126.5	369.0	124.5	not_in_net
AC105052.3	102643629.83333333	102643830.5	200.66666666666666	584.0	140.5	not_in_net
AC106741.1	76690691.5	76691056.25	364.75	1179.0	121.0	not_in_net
AC106886.5	30741752.333333332	30742594.666666668	842.3333333333334	1387.0	973.0	not_in_net
AC107871.1	68193018.7	68193885.2	866.5	2975.0	152.0	not_in_net
AC108488.2	3536809.111111111	3537203.6666666665	394.55555555555554	1147.0	187.0	not_in_net
AC108941.2	69833162.25	69833244.5	82.25	124.0	101.0	not_in_net
AC110275.1	43068434.2	43068538.4	104.2	126.0	114.0	not_in_net
AC112128.1	113404304.27272727	113404494.04545455	189.77272727272728	1406.0	133.0	not_in_net
AC112229.3	110432249.07692307	110432414.07692307	165.0	487.0	97.0	not_in_net
AC112504.2	141794033.0	141794365.0	332.0	390.0	332.0	not_in_net
AC113189.10	7436089.0	7436181.5	92.5	101.0	92.5	not_in_net
AC113189.9	7436089.0	7436181.5	92.5	101.0	92.5	not_in_net
AC113348.1	178694605.0	178694708.0	103.0	103.0	103.0	not_in_net
AC113348.2	178698102.8	178698292.4	189.6	342.0	109.0	not_in_net
AC113554.1	63513281.3125	63513442.625	161.3125	334.0	142.0	not_in_net
AC114490.2	34982650.0	34983020.0	370.0	586.0	370.0	not_in_net
AC114490.3	34974356.0	34977342.0	2986.0	2986.0	2986.0	not_in_net
AC115220.1	64015921.0	64016130.0	209.0	209.0	209.0	not_in_net
AC116366.3	132642365.0	132646079.0	3714.0	3714.0	3714.0	not_in_net
AC117457.1	178842938.0	178843300.0	362.0	362.0	362.0	not_in_net
AC118470.1	247712852.0	247713007.0	155.0	274.0	155.0	not_in_net
AC118549.1	77563652.0	77565639.0	1987.0	3223.0	1987.0	not_in_net
AC118553.2	100063192.41666667	100063400.84722222	208.43055555555554	2208.0	114.0	not_in_net
AC119674.2	56343214.2	56343554.13333333	339.93333333333334	915.0	173.0	not_in_net
AC120057.2	7241123.333333333	7241351.333333333	228.0	492.0	118.0	not_in_net
AC120114.4	29825114.5	29825264.5	150.0	153.0	150.0	not_in_net
AC124312.1	24985786.181818184	24985933.727272727	147.54545454545453	662.0	108.0	not_in_net
AC126283.2	109713916.0	109714376.0	460.0	460.0	460.0	not_in_net
AC127029.3	63917203.0	63917308.0	105.0	105.0	105.0	not_in_net
AC131160.1	183815568.0	183817355.0	1787.0	1787.0	1787.0	not_in_net
AC132217.2	2136390.5	2137507.0	1116.5	4111.0	155.0	not_in_net
AC133551.1	18367.0	19833.0	1466.0	1466.0	1466.0	not_in_net
AC134669.1	31308778.555555556	31308945.222222224	166.66666666666666	417.0	98.0	not_in_net
AC134980.3	22095473.0	22095857.0	384.0	384.0	384.0	not_in_net
AC135050.2	31086125.0	31086305.545454547	180.54545454545453	370.0	162.0	not_in_net
AC135068.1	21638949.0	21638992.0	43.0	43.0	43.0	not_in_net
AC135068.3	21652886.0	21652968.0	82.0	82.0	82.0	not_in_net
AC135178.3	8371949.0	8372852.0	903.0	1748.0	772.0	not_in_net
AC136352.2	147209.33333333334	147371.66666666666	162.33333333333334	269.0	200.0	not_in_net
AC136612.1	933862.0	934881.0	1019.0	1019.0	1019.0	not_in_net
AC136616.1	1139577.0	1140964.0	1387.0	1387.0	1387.0	not_in_net
AC137834.1	57264392.23076923	57264538.307692304	146.07692307692307	242.0	154.0	not_in_net
AC138647.1	141518716.0	141518737.0	21.0	21.0	21.0	not_in_net
AC138696.1	143267014.0	143267515.0	501.0	899.0	506.0	not_in_net
AC138894.1	28473739.72368421	28473879.460526317	139.73684210526315	655.0	112.0	not_in_net
AC138969.1	16349731.5	16349851.75	120.25	328.0	70.5	not_in_net
AC139491.7	176120109.75	176120524.75	415.0	1939.0	161.5	not_in_net
AC139530.2	81720078.0	81720539.0	461.0	461.0	461.0	not_in_net
AC139677.1	46851184.0	46851256.666666664	72.66666666666667	76.0	74.0	not_in_net
AC139677.2	46833317.8	46834118.6	800.8	3297.0	224.0	not_in_net
AC140504.1	15453072.4	15453166.0	93.6	260.0	70.0	not_in_net
AC142391.1	139444935.33333334	139445050.0	114.66666666666667	168.0	94.0	not_in_net
AC142391.2	139444935.33333334	139445050.0	114.66666666666667	168.0	94.0	not_in_net
AC144573.1	37934340.0	37935001.0	661.0	661.0	661.0	not_in_net
AC145212.1	53590.0	53646.0	56.0	56.0	56.0	not_in_net
AC171558.1	387229.0	387620.0	391.0	391.0	391.0	not_in_net
AC171558.3	373362.0	373405.0	43.0	43.0	43.0	not_in_net
AC171558.5	21660070.0	21660188.5	118.5	154.0	118.5	not_in_net
AC171558.6	21646203.0	21646246.0	43.0	43.0	43.0	not_in_net
AC187653.1	292861.0	293052.5	191.5	194.0	191.5	not_in_net
AC207056.1	41384972.0	41385361.0	389.0	389.0	389.0	not_in_net
AC213203.2	31698.0	31841.0	143.0	143.0	143.0	not_in_net
AC226593.1	60074460.0	60075349.0	889.0	889.0	889.0	not_in_net
AC231656.1	149414886.0	149415005.0	119.0	119.0	119.0	not_in_net
AC231657.3	49071470.0	49071868.0	398.0	398.0	398.0	not_in_net
AC233723.1	4801159.0	4801288.0	129.0	129.0	129.0	not_in_net
AC233992.2	144354109.33333334	144354361.16666666	251.83333333333334	688.0	172.5	not_in_net
AC233992.6	144354109.33333334	144354361.16666666	251.83333333333334	688.0	172.5	not_in_net
AC235565.2	102394153.89655173	102394278.77586207	124.87931034482759	686.0	105.5	not_in_net
AC236040.1	42138640.0	42138712.0	72.0	72.0	72.0	not_in_net
AC240274.1	6964.888888888889	7260.777777777777	295.8888888888889	1514.0	148.0	not_in_net
AC241640.1	21404562.0	21405148.0	586.0	1877.0	232.5	not_in_net
AC242842.3	149554739.0	149556361.0	1622.0	1622.0	1622.0	not_in_net
AC243733.1	15538194.0	15538287.6	93.6	260.0	70.0	not_in_net
AC243734.1	32319509.0	32319966.0	457.0	457.0	457.0	not_in_net
AC244197.3	149479823.5	149482745.0	2921.5	5641.0	2921.5	not_in_net
AC244489.1	16436064.5	16436281.25	216.75	502.0	176.5	not_in_net
AC244489.2	16482109.0	16482129.0	20.0	20.0	20.0	not_in_net
AC244517.10	141245556.0	141245861.0	305.0	305.0	305.0	not_in_net
AC245033.1	82544873.81818181	82544976.18181819	102.36363636363636	198.0	94.0	not_in_net
AC245078.1	10855870.75	10855989.5	118.75	322.0	68.0	not_in_net
AC253536.7	23971378.0	23971550.0	172.0	172.0	172.0	not_in_net
AC253572.1	120793821.0	120793874.0	53.0	53.0	53.0	not_in_net
AC254945.3	32157869.0	32157899.5	30.5	59.0	30.5	not_in_net
ACAA1	38127901.4893617	38128053.042553194	151.5531914893617	639.0	98.0	not_in_net
ACAA2	49783057.333333336	49783846.0	788.6666666666666	1682.0	343.0	not_in_net
ACACA	37170488.98214286	37170959.303571425	470.32142857142856	2327.0	135.5	not_in_net
ACACB	109261703.72727273	109262195.63636364	491.90909090909093	1863.0	170.0	not_in_net
ACAD10	111752670.0	111753275.0	605.0	623.0	620.0	not_in_net
ACAD11	132579297.53846154	132579507.84615384	210.30769230769232	829.0	109.0	not_in_net
ACAD8	134260954.83333334	134261163.44444445	208.61111111111111	894.0	122.0	not_in_net
ACAD9	128901244.6923077	128901363.95384616	119.26153846153846	507.0	100.0	not_in_net
ACADL	210187923.0	210188960.0	1037.0	1037.0	1037.0	not_in_net
ACADM	75748998.36170213	75749176.12765957	177.7659574468085	915.0	108.0	not_in_net
ACADS	120739449.0	120739801.0	352.0	559.0	352.0	not_in_net
ACADSB	123053766.0	123056215.0	2449.0	4545.0	2449.0	not_in_net
ACADVL	7223314.6875	7223440.375	125.6875	309.0	106.5	not_in_net
ACAN	88871420.5	88872029.125	608.625	1649.0	556.0	not_in_net
ACAP1	7352914.5	7352995.5	81.0	81.0	81.0	not_in_net
ACAP2	195343473.42857143	195344368.14285713	894.7142857142857	4582.0	276.0	not_in_net
ACAP3	1300194.6666666667	1300458.6666666667	264.0	1172.0	85.0	not_in_net
ACAT1	108143554.54545455	108143786.0	231.45454545454547	1509.0	149.5	not_in_net
ACAT2	159778830.0	159779112.0	282.0	282.0	282.0	not_in_net
ACBD3	226144679.0	226146609.0	1930.0	1930.0	1930.0	not_in_net
ACBD4	45141195.72727273	45141535.81818182	340.09090909090907	609.0	348.0	not_in_net
ACBD5	27209926.5625	27210568.4375	641.875	2215.0	124.0	not_in_net
ACBD6	180282168.7647059	180282609.52941176	440.7647058823529	2318.0	92.0	not_in_net
ACBD7	15075475.0	15078529.0	3054.0	3054.0	3054.0	not_in_net
ACCS	44083793.0	44084237.0	444.0	444.0	444.0	not_in_net
ACCSL	44054763.35714286	44054856.14285714	92.78571428571429	153.0	85.5	not_in_net
ACD	67658548.21428572	67658639.21428572	91.0	222.0	92.5	not_in_net
ACE	63489405.97959184	63489611.448979594	205.46938775510205	1356.0	144.0	not_in_net
ACE2	15561033.0	15561904.0	871.0	871.0	871.0	not_in_net
ACER1	6306142.0	6306713.0	571.0	571.0	571.0	not_in_net
ACER2	19450637.0	19452505.0	1868.0	1868.0	1868.0	not_in_net
ACER3	76991219.65517241	76991499.68965517	280.0344827586207	6469.0	75.5	not_in_net
ACHE	100890737.78571428	100891019.0	281.2142857142857	962.0	217.5	not_in_net
ACIN1	23061934.904761903	23062310.38095238	375.4761904761905	1297.0	190.0	not_in_net
ACKR1	159206451.0	159206499.33333334	48.333333333333336	49.0	49.0	not_in_net
ACKR2	42865658.0	42867284.5	1626.5	1628.0	1626.5	not_in_net
ACKR3	236581555.0	236582354.0	799.0	799.0	799.0	not_in_net
ACKR4	132606657.25	132607045.0	387.75	1193.0	178.5	not_in_net
ACLY	41867159.2	41867809.0	649.8	892.0	878.0	not_in_net
ACMSD	134901861.0	134902034.0	173.0	173.0	173.0	not_in_net
ACO1	32450112.0	32452145.666666668	2033.6666666666667	4657.0	724.0	not_in_net
ACO2	41528614.0	41528981.5	367.5	375.0	367.5	not_in_net
ACOD1	76957986.0	76958637.0	651.0	652.0	651.0	not_in_net
ACOT1	73543656.0	73543753.0	97.0	140.0	97.0	not_in_net
ACOT11	54621921.5	54624759.5	2838.0	4462.0	2838.0	not_in_net
ACOT12	81344924.0	81345143.5	219.5	397.0	219.5	not_in_net
ACOT13	24701616.0	24705055.5	3439.5	3449.0	3439.5	not_in_net
ACOT2	73574987.4	73575241.4	254.0	745.0	139.0	not_in_net
ACOT4	73595655.0	73596496.0	841.0	841.0	841.0	not_in_net
ACOT6	73619840.0	73619888.0	48.0	48.0	48.0	not_in_net
ACOT7	6269009.818181818	6269306.545454546	296.72727272727275	422.0	323.0	not_in_net
ACOT8	45845825.3125	45846040.875	215.5625	616.0	157.0	not_in_net
ACOT9	23713527.888888888	23713790.833333332	262.94444444444446	2838.0	88.5	not_in_net
ACOX1	75954744.0	75955052.97058824	308.97058823529414	5240.0	161.0	not_in_net
ACOX2	58523093.76923077	58523209.384615384	115.61538461538461	190.0	110.0	not_in_net
ACOX3	8367967.333333333	8368329.0	361.6666666666667	678.0	368.0	not_in_net
ACOXL	111071705.77777778	111072107.66666667	401.8888888888889	1184.0	182.0	not_in_net
ACP1	274593.65	274830.5	236.85	978.0	105.0	not_in_net
ACP2	47242234.333333336	47242519.722222224	285.3888888888889	813.0	132.0	not_in_net
ACP4	50795159.0	50795219.0	60.0	60.0	60.0	not_in_net
ACP5	11574752.75	11575026.75	274.0	349.0	333.5	not_in_net
ACP6	147649964.3	147650779.0	814.7	5192.0	132.5	not_in_net
ACP7	39109465.2	39110084.0	618.8	1440.0	118.0	not_in_net
ACPP	132360026.25	132360716.5	690.25	1962.0	335.5	not_in_net
ACR	50742961.5	50743058.0	96.5	131.0	96.5	not_in_net
ACRBP	6641950.0	6642116.6	166.6	365.0	121.0	not_in_net
ACRV1	125672210.25	125672592.0	381.75	1070.0	179.0	not_in_net
ACSBG1	78184109.16	78184442.84	333.68	3975.0	149.0	not_in_net
ACSBG2	6182525.8125	6182716.625	190.8125	426.0	129.0	not_in_net
ACSF2	50469056.115384616	50469182.538461536	126.42307692307692	284.0	117.5	not_in_net
ACSF3	89149655.15384616	89150398.38461539	743.2307692307693	3242.0	381.0	not_in_net
ACSL1	184765636.7142857	184766010.14285713	373.42857142857144	1529.0	102.0	not_in_net
ACSL3	222937189.5	222937861.16666666	671.6666666666666	2984.0	167.5	not_in_net
ACSL4	109643486.2	109645582.8	2096.6	2693.0	2541.5	not_in_net
ACSL5	112427359.0	112428378.6	1019.6	1021.0	1020.0	not_in_net
ACSL6	131969154.29166667	131969505.96875	351.6770833333333	4260.0	115.0	not_in_net
ACSM1	20643597.0	20643715.4	118.4	248.0	99.5	not_in_net
ACSM2A	20480245.888888888	20480565.222222224	319.3333333333333	990.0	143.0	not_in_net
ACSM2B	20543627.083333332	20543911.416666668	284.3333333333333	1031.0	142.0	not_in_net
ACSM3	20791612.5	20791841.75	229.25	608.0	123.5	not_in_net
ACSM4	7328374.0	7328724.0	350.0	350.0	350.0	not_in_net
ACSM5	20426461.2	20426836.0	374.8	908.0	355.0	not_in_net
ACSM6	95214793.94117647	95214975.8235294	181.88235294117646	1115.0	143.0	not_in_net
ACSS1	25016158.75	25017305.5	1146.75	1531.0	1213.5	not_in_net
ACSS2	34919398.783783786	34919583.432432435	184.64864864864865	875.0	114.0	not_in_net
ACSS3	81229286.8	81230682.8	1396.0	6287.0	95.0	not_in_net
ACTA1	229431247.0	229431498.0	251.0	253.0	251.0	not_in_net
ACTA2	88935074.0	88935222.0	148.0	148.0	148.0	not_in_net
ACTB	5527753.5	5528086.375	332.875	735.0	324.5	not_in_net
ACTBL2	57480018.0	57481576.0	1558.0	1558.0	1558.0	not_in_net
ACTC1	34790230.0	34790411.0	181.0	181.0	181.0	not_in_net
ACTG1	81510387.45454545	81510742.36363636	354.90909090909093	718.0	245.0	not_in_net
ACTG2	73912552.14285715	73912761.21428572	209.07142857142858	460.0	186.0	not_in_net
ACTL10	33668236.0	33668525.0	289.0	289.0	289.0	not_in_net
ACTL6A	179581220.25	179581420.875	200.625	396.0	100.0	not_in_net
ACTL6B	100643097.0	100643245.0	148.0	148.0	148.0	not_in_net
ACTL7A	108863631.0	108863756.0	125.0	125.0	125.0	not_in_net
ACTL7B	108854588.0	108854682.0	94.0	94.0	94.0	not_in_net
ACTL8	17826520.0	17827062.0	542.0	543.0	542.0	not_in_net
ACTL9	8697400.0	8697450.0	50.0	50.0	50.0	not_in_net
ACTN1	68874544.2	68874858.0	313.8	715.0	172.0	not_in_net
ACTN2	236750387.7142857	236750628.36734694	240.6530612244898	2011.0	147.0	not_in_net
ACTN3	66556270.333333336	66556392.0	121.66666666666667	228.0	125.5	not_in_net
ACTN4	38729580.0	38730690.75	1110.75	2156.0	1136.5	not_in_net
ACTR10	58224076.6	58224227.22857143	150.62857142857143	1084.0	79.0	not_in_net
ACTR1A	102473295.5	102474206.5	911.0	1695.0	906.0	not_in_net
ACTR1B	97655939.0	97656857.0	918.0	918.0	918.0	not_in_net
ACTR2	65255350.28571428	65255997.0	646.7142857142857	2518.0	194.0	not_in_net
ACTR3	113939555.2	113940171.3	616.1	5140.0	107.0	not_in_net
ACTR3B	152854554.0	152855088.33333334	534.3333333333334	824.0	395.0	not_in_net
ACTR3C	150245999.0	150248631.0	2632.0	5069.0	2711.0	not_in_net
ACTR5	38771817.0	38772520.0	703.0	703.0	703.0	not_in_net
ACTR6	100215454.2962963	100215627.37037037	173.07407407407408	637.0	123.0	not_in_net
ACTR8	53868073.666666664	53868718.0	644.3333333333334	1652.0	216.0	not_in_net
ACTRT1	128050962.0	128051075.0	113.0	113.0	113.0	not_in_net
ACTRT2	3022821.0	3022903.0	82.0	82.0	82.0	not_in_net
ACTRT3	169766921.0	169767431.0	510.0	510.0	510.0	not_in_net
ACVR1	157736600.5	157737530.0	929.5	1086.0	1027.0	not_in_net
ACVR1B	51992302.4	51993181.4	879.0	2967.0	308.0	not_in_net
ACVR1C	157531998.25	157533917.0	1918.75	7150.0	175.0	not_in_net
ACVR2A	147927275.0	147929859.0	2584.0	3551.0	3547.0	not_in_net
ACVR2B	38483333.0	38493142.0	9809.0	9809.0	9809.0	not_in_net
ACVRL1	51920476.5	51921241.75	765.25	2465.0	239.0	not_in_net
ACY1	51987331.92307692	51987438.01923077	106.09615384615384	848.0	76.0	not_in_net
ACY3	67642628.0	67642723.0	95.0	168.0	95.0	not_in_net
ACYP1	75055972.83333333	75056276.16666667	303.3333333333333	416.0	296.5	not_in_net
ACYP2	54219687.7	54220108.1	420.4	1406.0	417.5	not_in_net
AD000671.1	35753259.125	35753351.875	92.75	166.0	79.0	not_in_net
AD000671.2	35741870.5	35742068.25	197.75	378.0	194.0	not_in_net
ADA	44620889.0	44621008.54545455	119.54545454545455	311.0	102.0	not_in_net
ADA2	17184509.055555556	17185521.333333332	1012.2777777777778	2692.0	302.5	not_in_net
ADAD1	122429740.0	122429790.0	50.0	62.0	44.0	not_in_net
ADAD2	84196975.0	84197165.5	190.5	191.0	190.5	not_in_net
ADAL	43348138.5	43349128.5	990.0	2609.0	469.0	not_in_net
ADAM10	58630259.941176474	58631048.64705882	788.7058823529412	8737.0	183.0	not_in_net
ADAM11	44776884.11111111	44777142.0	257.8888888888889	2091.0	90.0	not_in_net
ADAM12	126026863.5	126029704.5	2841.0	4897.0	2841.0	not_in_net
ADAM15	155062171.2222222	155062370.55555555	199.33333333333334	298.0	255.0	not_in_net
ADAM17	9509370.910447761	9509568.641791046	197.73134328358208	1690.0	130.0	not_in_net
ADAM18	39584284.5	39584435.175	150.675	842.0	109.5	not_in_net
ADAM19	157482756.2777778	157483108.7777778	352.5	3644.0	141.5	not_in_net
ADAM2	39666790.4	39666939.5	149.1	329.0	31.0	not_in_net
ADAM20	70522360.0	70522576.0	216.0	218.0	216.0	not_in_net
ADAM21	70459669.0	70459905.0	236.0	236.0	236.0	not_in_net
